id_ticket,asunto,fk_fecha_solicitud,fk_fecha_resuelto,fk_usuario,fk_agente,fk_servicio,fk_canal,fk_tipo,fk_prioridad,fk_estado
72240,RE: Envió aviso estudiantes,928,904.0,1,1,27,2,3,3,1
72241,RV: Solicitud corrección apellido Tecdigital,929,896.0,2,1,12,2,3,3,1
72242,Solicitud de visita,930,905.0,8,1,11,2,3,3,1
72243,RE: Justificación/entrada tardía de clase semana 6 grupo 53 Dibujo,931,897.0,10,2,4,2,3,3,1
72244,RE: Solicitud para agregar Labores Administrativas y proyectos de investigación en el sistema de Planes de Trabajo en el TEC Digital,932,899.0,1,1,36,2,3,3,1
72245,Consulta,933,903.0,10,1,28,2,3,3,1
72246,Problemas con TEC Digital,934,903.0,10,1,38,2,3,3,1
72247,RV: revision de nombre en plataforma,935,900.0,2,1,12,2,3,3,1
72248,RE: acceso a la Plataforma,936,902.0,1,1,5,2,3,3,1
72250,Consulta sobre entregable,937,913.0,5,1,28,2,3,3,1
72251,Consulta sobre rúbricas,938,915.0,10,2,39,2,3,3,1
72252,Solicitud de ingreso de miembro en comunidad Programa Técnico en Electricidad,939,906.0,10,3,7,2,3,3,1
72253,Consulta sobre boleta primeros ingresos,940,907.0,5,3,42,6,3,3,1
72254,Solicitud de Publicación Charlas Feria de la Salud.,941,910.0,1,1,26,2,3,3,1
72255,Acceso turnitin,942,908.0,10,1,18,2,3,3,1
72256,Activación de usuario,943,911.0,10,2,2,6,3,3,1
72257,RE: CIM-036-2026,944,912.0,5,1,5,2,3,3,1
72258,RE: CIM-036-2026,945,914.0,5,2,11,2,3,3,1
72259,Ayuda para revisar caso,946,918.0,5,1,5,2,3,3,1
72260,RE: CIM-036-2026,947,916.0,5,1,5,2,3,3,1
72261,Ingreso al TEC Digital: ESTUDIO DE TRABAJO B225,948,917.0,2,1,21,2,3,3,1
72262,Ingreso al TEC Digital: COMUNICACIÓN A325,948,919.0,2,1,21,2,3,3,1
72263,"RE: curso "" Mi quehacer y el Control Interno""",949,923.0,10,1,30,2,3,3,1
72264,Solicitud de publicación,950,922.0,1,1,26,2,3,3,1
72265,Expediente estudiantil,951,927.0,8,1,29,6,3,3,1
72266,Divulgar,952,920.0,1,1,27,2,3,3,1
72267,Estado académico actual,953,921.0,5,1,29,2,3,3,1
72268,RV: Plan de trabajo,954,926.0,10,1,36,2,3,3,1
72269,"RE: curso "" Mi quehacer y el Control Interno""",955,924.0,10,4,35,4,2,2,1
72270,"RE: curso "" Mi quehacer y el Control Interno""",956,924.0,10,1,30,2,3,3,1
72271,agregar a cátedras,957,925.0,5,1,7,5,3,3,1
72272,Solicitud de envío de correo masivo,958,928.0,3,1,26,2,3,3,1
72273,Desvincular correo,959,933.0,5,1,7,2,3,3,1
72274,Ingreso al TEC Digital (Creación de usuarios),960,929.0,2,1,25,2,3,3,1
72275,Solicitudes en Planes de trabajo e incorporar actividades- I Sem 2026,961,1070.0,1,1,36,2,3,3,1
72276,Añadir comunidades de cálculo y álgebra lineal,962,930.0,9,4,35,4,2,2,1
72277,Añadir comunidades de cálculo y álgebra lineal,962,931.0,5,1,7,2,3,3,1
72279,Descarga de evaluaciones subidas.,963,946.0,10,1,28,2,3,3,1
72280,Cátedras,964,932.0,5,1,7,2,3,3,1
72292,Información técnico en mercadeo y AI,965,934.0,8,1,11,2,3,3,1
72293,RV: Charla: Autocuidado y Salud Mental,966,935.0,1,1,26,2,3,3,1
72294,RV: Charla: Virus del Papiloma Humano (VPH),967,935.0,1,1,26,2,3,3,1
72296,Crear materias,968,945.0,2,1,21,2,3,3,1
72297,Re: Sobre situación de grupos 25 y 40 de curso de Artes Musicales (UCDSJ),969,936.0,10,1,17,2,3,3,1
72298,Solicitud,970,937.0,10,1,36,2,3,3,1
72299,planes de trabajo,971,938.0,1,1,36,1,3,3,1
72300,RE: Plan de trabajo,972,951.0,10,1,1,2,3,3,1
72301,Invitación a Charla: Sexualidad Creativa,973,941.0,1,1,26,2,3,3,1
72302,Solicitud de ayuda con acceso,974,939.0,9,4,35,4,2,2,1
72303,Solicitud de ayuda con acceso,974,942.0,10,1,17,2,3,3,1
72304,agregar a curso,975,940.0,5,1,5,5,3,3,1
72305,Activación de cuenta funcionaria,976,948.0,1,1,2,2,3,3,1
72306,consulta,977,944.0,10,1,30,2,3,3,1
72307,Expediente estudiantil,978,943.0,8,1,29,6,3,3,1
72308,RE: [Centro de Ayuda del TEC Digital] Re: RE: [Centro de Ayuda del TEC Digital],979,947.0,10,1,7,2,3,3,1
72309,Solicitud de creación de grupo - Matemática para Ciencia de los Datos g35,980,1033.0,2,2,21,2,3,3,1
72310,Revisión de curso,980,955.0,1,2,6,2,3,3,1
72311,Aplicaciones TECDigital,981,950.0,1,2,10,2,3,3,1
72312,ingreso al TECDIGITAL,982,963.0,10,2,11,2,3,3,1
72313,"a la hora de realizar el quiz 6 , el internet se m...",983,956.0,7,2,30,2,3,3,1
72315,Corrección nombre TEC digital,984,953.0,2,2,12,2,3,3,1
72316,Configuracion Examen,985,952.0,10,4,35,4,2,2,1
72317,Configuracion Examen,986,952.0,10,4,35,4,2,2,1
72318,"En el GAAP nuevo, el examen lo programe para envia...",987,958.0,10,1,30,2,3,3,1
72319,Divulgar,988,966.0,1,1,26,2,3,3,1
72320,Consulta sobre no envío de un examen,989,957.0,5,1,28,2,3,3,1
72321,Problema con la cátedra de química,990,954.0,5,1,17,2,3,3,1
72322,RV: Solicitud de Publicación Charlas Feria de la Salud.,991,959.0,1,1,26,2,3,3,1
72323,AYUDA CON TRABAJO,992,960.0,5,2,28,2,3,3,1
72324,Buenos días.,993,962.0,5,1,28,2,3,3,1
72325,Consulta,994,977.0,5,2,28,2,3,3,1
72326,Solicitud de contactos,995,961.0,3,1,11,2,3,3,1
72327,Agregar estudiante a Cátedra de Proba,996,964.0,10,1,7,2,3,3,1
72328,Información del profesor,997,979.0,5,1,28,2,3,3,1
72329,Problema con curso,998,969.0,10,1,28,2,3,3,1
72331,Expediente estudiantil,999,965.0,5,4,35,4,2,2,1
72332,Expedienté estudiantil,1000,965.0,5,4,35,4,2,2,1
72333,No puedo ver mi expediente estudiantil para ver mi...,1001,967.0,5,1,29,2,3,3,1
72334,Actividades Feria de la Salud jueves 09 de abril del 2026,1002,973.0,9,4,35,4,2,2,1
72335,Consulta sobre entrega,1003,970.0,10,3,28,2,3,3,1
72336,Solicitud apertura TEC Digital: COSTOS DE CALIDAD STEM GR A126 B I 2026,1004,975.0,2,2,21,2,3,3,1
72337,Solicitud apertura TEC Digital: ANÁLISIS DE DATOS 1 STEM GR A126 B I 2026,1004,972.0,2,3,21,2,3,3,1
72338,Ayuda con portal,1005,971.0,10,1,11,1,3,3,1
72339,GAAP,1006,975.0,10,1,30,6,3,3,1
72340,RV: Taller el Guante-VIH,1007,974.0,1,1,26,2,3,3,1
72341,Botón de búsqueda de rúbricas,1008,978.0,10,3,28,2,3,3,1
72342,Agregar estudiante a cátedras,1009,980.0,5,3,7,6,3,3,1
72343,Solicitud apertura TEC Digital: EXCEL AVANZADO 1 A126 GR 1 B I 2026,1010,982.0,2,2,21,2,3,3,1
72345,Solicitud de funcionalidad: modo oscuro,1011,981.0,5,1,11,2,3,3,1
72346,Acceso Tec digital,1012,990.0,1,1,2,2,3,3,1
72347,RV: Fallo en mi conexión,1013,990.0,10,1,30,2,3,3,1
72349,Solicitud apertura TEC Digital: EXCEL BÁSICO G#1 A226,1014,983.0,2,1,21,2,3,3,1
72350,Solicitud apertura TEC Digital: EXCEL BÁSICO G#2 B226,1014,984.0,2,2,21,2,3,3,1
72351,Re: Aviso Importante: Servicio SMS suspendido,1015,988.0,10,1,38,2,3,3,1
72352,RV: Actividades Feria de la Salud - Viernes 10 de abril,1016,996.0,1,1,26,2,3,3,1
72353,Sincronización CFH,1017,985.0,1,2,3,2,3,3,1
72354,Acceso,1018,986.0,10,1,1,2,3,3,1
72355,Ingreso TEC digital,1019,987.0,5,2,1,2,3,3,1
72356,activacion de cuenta,1020,989.0,5,1,2,5,3,3,1
72357,Ingreso al Tec digital,1021,991.0,8,3,1,2,3,3,1
72358,Agregar a comunidad,1022,992.0,5,3,7,6,3,3,1
72359,RV: Charla: Lesiones en la Boca,1023,995.0,1,1,26,2,3,3,1
72360,Restablecimiento de Contraseña,1024,993.0,2,3,14,2,3,3,1
72361,RV: Cátedra lab física 1,1025,994.0,10,1,7,2,3,3,1
72365,RE: Solicitud de apertura de cursos y capacitación para nuevos docentes,1026,1010.0,1,1,21,2,3,3,1
72366,RV: Bienvenida al Programa de Ciencia de los Datos TEC,1027,998.0,5,1,1,2,3,3,1
72367,Problemas con evaluaciones GAAP,1028,997.0,5,4,35,4,2,2,1
72368,Problemas con evaluaciones GAAP,1028,1002.0,10,1,30,2,3,3,1
72370,Consulta sobre notas en la plataforma,1029,1001.0,5,1,28,2,3,3,1
72371,Problema con visualización de notas en la plataforma,1030,999.0,5,1,28,2,3,3,1
72372,Evaluación de Tutorías Estudiantiles I-2026,1031,1000.0,1,1,26,2,3,3,1
72373,RE: cambio de correo,1032,1001.0,1,1,11,2,3,3,1
72374,Agregar una estudiante a Cátedra,1033,1003.0,10,1,7,2,3,3,1
72375,Solicitud de registro de asistente en subgrupo Red MatIA de la Escuela de Matemática,1034,1005.0,3,1,7,2,3,3,1
72376,RE: Servicio SMS restablecido,1035,1008.0,1,1,38,2,3,3,1
72377,Ingreso al TEC Digital (Creación de usuarios),1035,1004.0,2,3,25,2,3,3,1
72378,Capacitación,1036,1006.0,1,1,34,2,3,3,1
72379,Agregar estudiante a cátedra,1037,1007.0,5,3,7,6,3,3,1
72380,"Buenas tardes,",1038,1009.0,5,1,11,2,3,3,1
72381,Consulta Herramienta Control de Plagio TD,1039,1061.0,5,1,18,2,3,3,1
72382,Planes de trabajo,1040,1011.0,1,1,36,2,3,3,1
72383,RV: Comunicado Importante,1041,1012.0,1,1,27,2,3,3,1
72384,Catedra de Dinamica,1042,1013.0,5,3,7,2,3,3,1
72385,Fw: Cursos creados TecDigital para II Trimestre,1043,1063.0,1,1,6,2,3,3,1
72386,Solicitud de incorporación de estudiante en grupo 35 módulo 1. Matemática para Ciencia de los Datos del Programa de Ciencia de los Datos,1044,1014.0,2,3,5,2,3,3,1
72387,RE: Bienvenida al Programa de Ciencia de los Datos TEC,1045,1016.0,2,1,5,2,3,3,1
72389,Favor,1046,1015.0,10,1,30,2,3,3,1
72390,Ingreso al TEC Digital (Creación de usuarios),1047,1017.0,2,3,25,2,3,3,1
72392,Problemas de ingreso,1048,1018.0,5,1,1,2,3,3,1
72393,Cuenta turn it in,1049,1019.0,10,2,11,2,3,3,1
72394,Ingreso al TEC Digital (Creación de usuarios),1050,1022.0,2,2,25,2,3,3,1
72395,Solicitud de revisión de nota del Quiz 2  Estudio del Trabajo I Grupo 1,1051,1020.0,5,4,35,4,2,2,1
72396,Solicitud de revisión de nota del Quiz 2  Estudio del Trabajo I Grupo 1,1052,1024.0,5,1,30,2,3,3,1
72397,Acceso TEC Digital,1053,1032.0,7,1,1,2,3,3,1
72398,Consulta respecto a planes de trabajo,1054,1021.0,10,2,36,2,3,3,1
72399,Uso de Turnitin - Control de Pagio,1055,1023.0,10,1,18,2,3,3,1
72400,Acceso al Tec Digital,1056,1025.0,5,2,1,2,3,3,1
72401,Solicitud de incorporación como administrador en cursos de maestría.,1057,1026.0,1,1,6,2,3,3,1
72402,Solicitud de incorporar a 3 profesores a comunidad,1058,1027.0,1,1,7,2,3,3,1
72403,Agregar administradores a cursos Bimestre 3 - 2026,1059,1029.0,1,2,6,2,3,3,1
72404,Acesso correo diseño industrial,1060,1028.0,9,4,35,2,2,2,1
72405,Consulta,1061,1042.0,2,1,11,2,3,3,1
72406,Acesso correo diseño industrial,1062,1031.0,5,2,10,2,3,3,1
72407,Divulgar,1063,1030.0,1,1,27,2,3,3,1
72409,Herramienta control de Plagio,1064,1064.0,10,1,18,2,3,3,1
72410,Consulta acceso TEC Digital,1065,1035.0,5,1,1,2,3,3,1
72411,Evaluación modulo 3,1066,1044.0,1,2,30,2,3,3,1
72412,Evaluación módulo #3 Control Interno,1067,1034.0,1,4,35,4,2,2,1
72413,RE: Agregar administradores a cursos Bimestre 3 - 2026,1068,1036.0,1,2,10,2,3,3,1
72414,Acceso a cuenta TEC Digital como profesor,1069,1037.0,10,2,1,2,3,3,1
72415,Apertura de los cursos en el TEc-digital,1070,1135.0,2,1,21,2,3,3,1
72416,Charla Generalidades del VIH,1071,1056.0,1,1,27,2,3,3,1
72417,Problema al subir documentos,1072,1038.0,5,3,16,5,3,3,1
72419,Inclusión a la Comunidad de Cálculo Diferencial e Integral,1073,1041.0,5,2,4,2,3,3,1
72420,Inclusión a la Comunidad de Cálculo Diferencial e Integral,1074,1040.0,5,4,35,4,2,2,1
72421,Durante el año pasado estaba en la carrera de MATE...,1075,1043.0,5,2,12,2,3,3,1
72422,Prematricula,1076,1039.0,5,4,35,4,2,2,1
72423,Problema con el sistema de notifaciones de evaluacioines,1077,1046.0,5,1,28,2,3,3,1
72424,Información requerida - TecDigital,1078,1047.0,8,2,29,2,3,3,1
72425,corregir profesor,1079,1046.0,10,2,6,2,3,3,1
72426,Solicitud,1080,1048.0,10,2,4,2,3,3,1
72427,Carga de evaluación,1081,1045.0,5,1,28,5,3,3,1
72428,Prematricula,1082,1052.0,5,3,37,2,3,3,1
72429,Ingreso al TEC Digital (Creación de usuarios),1083,1050.0,2,3,25,2,3,3,1
72430,Solicitud de colaboración para trabajo de graduación,1084,1049.0,5,1,11,2,3,3,1
72431,Ingreso al TEC Digital (Creación de usuarios),1085,1051.0,2,3,25,2,3,3,1
72432,"Apoyo en registro de estudiantes de primer ingreso, TEC Digital  II Trimestre 2026",1086,1053.0,1,1,21,2,3,3,1
72435,Soporte,1087,1054.0,1,1,6,2,3,3,1
72436,Acceso TEC Digital,1088,1055.0,1,1,2,2,3,3,1
72437,Solicitud de actualizar estudiantes en grupos del TecDigital,1089,1057.0,2,1,5,2,3,3,1
72438,Consulta Aplicaciones,1090,1060.0,1,1,10,2,3,3,1
72439,Estudiantes reportan que no reciben documentos,1091,1058.0,10,3,38,2,3,3,1
72440,Asociar GAAP a evaluación,1092,1059.0,10,3,30,6,3,3,1
72441,Agregar cuentas como profesor asociado en cursos de Tec Digital - II Bimestre 2026,1093,1062.0,10,3,6,2,3,3,1
72443,usuario y contraseña de TEC DIGITAL,1094,1063.0,5,1,1,2,3,3,1
72445,Corrección nombre TEC digital,1095,1066.0,2,1,12,2,3,3,1
72446,Reporte de error en carga de documentos  TEC Digital,1096,1065.0,5,1,28,2,3,3,1
72447,Registro de Carrera,1097,1069.0,5,2,12,2,3,3,1
72448,Para compartir,1098,1067.0,1,1,26,2,3,3,1
72450,RE: Acceso al Tec Digital,1099,1068.0,1,1,6,2,3,3,1
72451,Divulgar,1100,1089.0,1,1,26,2,3,3,1
72452,RE: Capacitaciones TEC Digital,1101,1071.0,10,1,40,2,3,3,1
72454,Solicitud de permisos para la nueva Coordinación Carrera Turismo,1102,1073.0,1,2,10,2,3,3,1
72455,Acceso a uso de Turnitin para control de plagio,1103,1072.0,10,1,18,2,3,3,1
72456,Grupos de TEC Digital para Inglés TEC SC II bimestre,1104,1086.0,2,2,21,2,3,3,1
72457,Grupos de TEC Digital para Inglés TEC SC II bimestre,1104,1074.0,10,1,30,2,3,2,1
72458,Problemas GAAP - Asignación de evaluaciones,1105,1117.0,10,1,30,2,3,3,1
72459,Principios de programación 2,1106,1075.0,7,1,11,2,3,3,1
72460,Descargar listado de estudiantes de curso,1107,1076.0,1,1,11,1,3,3,1
72461,RE: [Centro de Ayuda del TEC Digital] Re: RV: Cátedra lab física 1,1108,1079.0,10,2,7,2,3,3,1
72462,Recuperar: [Centro de Ayuda del TEC Digital] Re: RV: Cátedra lab física 1,1109,1077.0,10,1,7,2,3,2,1
72463,RE: [Centro de Ayuda del TEC Digital] Re: RV: Cátedra lab física 1,1109,1078.0,10,1,7,2,3,2,1
72464,"solicitud para Incorporar estudiante Wendy Soto Mora, al TEC-Digital",1110,1080.0,5,1,25,2,3,3,1
72465,inclusión en TEC-Digital matricula Jeremy Muñoz,1111,1081.0,1,2,5,2,3,3,1
72466,"Solicitud de Usuario de Tecdigital, II T 2026",1112,1084.0,1,2,3,2,3,3,1
72467,"Revisar ingreso al tec-ditial Curso principios de programación 2, estudiante",1113,1083.0,9,4,35,2,2,2,1
72468,"Re: solicitud para Incorporar estudiante Wendy Soto Mora, al TEC-Digital",1114,1082.0,1,2,5,2,3,3,1
72469,Solicitud de actualización de cursos,1115,1092.0,10,2,3,2,3,3,1
72470,"Re: Revisar ingreso al tec-ditial Curso principios de programación 2, estudiante",1115,1084.0,7,2,3,2,3,3,1
72471,"RE: Revisar ingreso al tec-ditial Curso principios de programación 2, estudiante",1116,1085.0,1,2,3,2,3,3,1
72472,RE: Solicitud urgente para ser agregado en la Cátedra de Cálculo y Álgebra Lineal,1117,1087.0,3,1,4,2,3,3,1
72473,RE: Capacitaciones TEC Digital,1118,1088.0,10,1,40,2,3,3,1
72474,incluir en TEC-Digital,1119,1097.0,1,1,2,2,3,3,1
72475,RV: [Centro de Ayuda del TEC Digital] Re: Información de curso,1120,1091.0,1,2,29,2,3,3,1
72476,No me sirve el wifi del TEC,1121,1090.0,5,3,11,2,3,3,1
72478,Acceso Tec Digital,1122,1119.0,10,2,32,2,3,3,1
72479,consulta,1123,1093.0,10,3,11,2,3,3,1
72480,Solicitud de agregar estudiante a Comunidad,1124,1095.0,5,3,7,2,1,3,1
72481,Información de la página de prematricula incorrecta,1125,1094.0,5,1,11,2,3,3,1
72482,RE: Capacitaciones TEC Digital,1126,1096.0,10,1,40,2,3,3,1
72483,CONSULTA,1127,1098.0,10,1,30,2,3,3,1
72484,Divulgar en todos los campus y centros,1128,1121.0,1,1,26,2,3,3,1
72485,Solicitud apertura TEC Digital: INSPECCIÓN POR VARIABLES Y ATRIBUTOS A225,1129,1099.0,2,1,21,2,3,3,1
72486,Solicitud apertura TEC Digital: TÉCNICAS PARA LA MEJORA A225,1129,1101.0,2,2,21,2,3,3,1
72487,Solicitud apertura TEC Digital: INSPECCIÓN POR VARIABLES Y ATRIBUTOS B225,1130,1100.0,2,1,21,2,3,3,1
72488,Solicitud apertura TEC Digital: TÉCNICAS PARA LA MEJORA B225,1130,1104.0,2,2,21,2,3,3,1
72489,Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN A325,1131,1103.0,2,1,21,2,3,3,1
72490,Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL A325,1131,1106.0,2,1,21,2,3,3,1
72491,Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN B325,1132,1102.0,2,1,21,2,3,3,1
72492,Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL B325,1132,1107.0,2,1,21,2,3,3,1
72493,Solicitud apertura TEC Digital: COSTOS DE CALIDAD A126,1133,1111.0,2,1,21,2,3,3,1
72494,Solicitud apertura TEC Digital: ANALISIS DE DATOS 1 A126,1133,1105.0,2,2,21,2,3,3,1
72495,Solicitud apertura TEC Digital: COSTOS DE CALIDAD B126,1134,1113.0,2,1,21,2,3,3,1
72496,Solicitud apertura TEC Digital: ANALISIS DE DATOS 1 B126,1134,1106.0,2,2,21,2,3,3,1
72497,Solicitud apertura TEC Digital: MATEMÁTICA A126,1135,1108.0,2,2,21,2,3,3,1
72498,Solicitud apertura TEC Digital: MATEMÁTICA B126,1135,1110.0,2,2,21,2,3,3,1
72499,Solicitud apertura TEC Digital: METROLOGÍA Y NORMALIZACIÓN B225,1136,1114.0,2,2,21,2,3,3,1
72500,Solicitud apertura TEC Digital: ADMINISTRACIÓN DE RECURSOS HUMANOS A325,1136,1112.0,2,2,21,2,3,3,1
72501,Autorización Plataforma TecDigital y Office,1137,1115.0,1,1,5,2,3,3,1
72502,Estudiantes que no tienen el curso en el Tec Digital,1138,1116.0,1,1,5,2,3,3,1
72503,Situación respecto al GAAP,1138,1115.0,10,2,30,6,3,3,1
72504,RV: Solicitud de cambio de profesor,1139,1109.0,10,1,6,2,3,3,1
72505,Personalización del portal - Tec Digital,1140,1128.0,10,2,11,2,3,3,1
72506,Para compartir en el TEC-DIGITAL-ESTUDIANTES DE LIMON,1141,1117.0,1,1,27,2,3,3,1
72507,"Re: solicitud para Incorporar estudiante Wendy Soto Mora, al TEC-Digital",1142,1118.0,1,1,5,2,3,3,1
72508,Bloqueo por MFA  Error 500121 (Cuenta institucional TEC para Outlook),1143,1120.0,5,3,11,2,3,3,1
72509,Re: Lista de curso,1144,1122.0,9,4,35,2,2,4,1
72510,Re: Lista de curso,1145,1122.0,10,1,5,2,3,3,1
72511,Ayuda a solucionar problema,1146,1123.0,5,1,5,2,3,3,1
72512,Acceso a cuenta institucional,1147,1123.0,5,4,35,4,2,2,1
72513,Acceso a cuenta institucional,1148,1124.0,5,1,11,2,3,3,1
72515,Re: Autorización Plataforma TecDigital y Office,1149,1125.0,9,4,35,2,2,2,1
72516,RE: Autorización Plataforma TecDigital y Office,1150,1126.0,5,1,1,2,3,3,1
72517,Re: Capacitaciones TEC Digital,1151,1127.0,10,1,40,2,3,3,1
72518,RE: Capacitaciones TEC Digital,1152,1149.0,10,1,40,2,3,3,1
72519,Correo estudiantil,1153,1129.0,5,1,11,2,3,3,1
72520,Consulta,1154,1131.0,5,3,11,2,3,3,1
72521,solicitud de inclusión grupo: Fundamentos de Computación en la Nube,1155,1129.0,1,3,5,2,3,3,1
72522,Soporte,1156,1174.0,1,1,2,2,3,3,1
72523,Recuperación de cuenta para ver historial academico,1157,1149.0,8,1,29,2,3,3,1
72524,Cátedra de Laboratorio de Química,1158,1130.0,5,1,7,2,3,3,1
72525,solicitud de apoyo Tec digital,1159,1132.0,1,1,5,2,3,3,1
72527,Consulta sobre las comunidades que salen el tec digital,1160,1134.0,5,1,7,2,3,3,1
72528,Solicitud de reporte,1161,1137.0,5,1,28,2,3,3,1
72529,Solicitud de reporte por falla en TEC-Digital durante evaluación,1162,1136.0,5,1,28,2,3,3,1
72530,acceso a un curso,1163,1133.0,10,3,6,2,3,3,1
72531,"No me funciona enviar mi solicitud: Buenas noches,...",1164,1139.0,9,4,35,4,3,2,1
72532,Solicitud de reporte problemas para cargar archivos en TD,1165,1141.0,5,1,28,2,3,3,1
72534,Solictud Reporte TEC DIgital,1166,1140.0,5,1,28,2,3,3,1
72535,Problema de carga en el TecDigital,1167,1143.0,5,1,28,2,3,3,1
72536,Reporte de entrega,1168,1138.0,5,3,28,6,3,3,1
72537,Divulgar en todas las comunidades de estudiantes,1169,1142.0,1,1,26,2,3,3,1
72538,"en mi perfil viene mi nombre arroyo solano, lo cor...",1170,1145.0,7,2,12,2,3,3,1
72539,Solicitud de reporte por avería en Tec Digital,1171,1144.0,5,2,28,2,3,3,1
72540,Consulta,1172,1146.0,1,1,7,2,3,3,1
72541,Solicitud de reporte - TecDigital,1173,1145.0,5,2,28,6,3,3,1
72542,cambio de apellido,1174,1147.0,3,1,12,6,3,3,1
72545,Acceso turnitin,1176,1172.0,5,1,18,2,3,3,1
72546,Modulo 3 - Especializacion de impuestos,1177,1148.0,7,2,3,2,3,3,1
72547,Fw: PROBLEMA TECDIGITAL,1178,1163.0,5,2,1,2,3,3,1
72548,Consulta,1179,1150.0,5,1,7,2,3,3,1
72549,RV: Consulta sobre la plataforma,1180,1152.0,2,1,12,2,3,3,1
72550,acceso tec digital,1181,1151.0,2,1,21,2,3,3,1
72551,Solicitud de reporte - TecDigital,1182,1153.0,5,2,28,6,3,3,1
72552,Fw: Reporte de caída en Tec Digital,1183,1158.0,5,2,28,2,3,3,1
72553,Fw: SOLICITUD DE ACCESO A EXPEDIENTE ESTUDIANTIL DEL TEC-DIGITAL,1184,1156.0,9,4,35,4,3,2,1
72554,Solicitud de reporte,1185,1154.0,5,4,28,4,2,2,1
72555,Recall: Solicitud de reporte,1185,1155.0,9,4,35,4,3,2,1
72556,Solicitud de reporte,1185,1159.0,5,2,28,2,3,3,1
72557,RE: SOLICITUD DE ACCESO A EXPEDIENTE ESTUDIANTIL DEL TEC-DIGITAL,1186,1157.0,3,1,10,2,3,3,1
72558,Agregar cursos,1187,1161.0,2,1,21,2,3,3,1
72559,Problema para enviar correo desde la comunidad de ATI,1188,1162.0,5,2,38,2,3,3,1
72560,Correo no enviado,1189,1160.0,10,2,38,6,3,3,1
72562,Creación de curso,1190,1166.0,2,2,21,2,3,3,1
72563,Acceso al TEC Digital,1191,1164.0,11,3,25,6,3,3,1
72564,Solicitud,1192,1165.0,10,2,4,2,3,3,1
72565,Solicitud de creación de grupo - módulo 4. Big Data g34,1193,1167.0,2,1,21,2,3,3,1
72566,Favor activar acceso al Tec Digital al profesor de la Maestria en Ingeniería vial,1194,1168.0,1,3,25,2,3,3,1
72567,Ingresos,1195,1169.0,1,1,5,2,3,3,1
72568,Problemas con tec digital,1196,1170.0,2,3,1,2,3,3,1
72569,Consulta,1197,1171.0,1,3,6,2,3,3,1
72570,RV: Consulta plataforma Tecdigital,1198,1175.0,5,1,11,2,3,3,1
72572,Desde el miércoles no se envían las noticias en ninguno de mis grupos,1199,1179.0,10,1,38,2,3,3,1
72574,Inconsistencias en entrega de asignación Lab Fis gen II gr51,1200,1176.0,10,1,28,2,3,3,1
72575,Acceso a Turnitin,1201,1173.0,10,1,18,2,3,3,1
72576,Corrección en portal,1202,1184.0,10,1,11,6,3,3,1
72577,Urgente,1203,1182.0,2,1,11,2,3,3,1
72578,Divulgar en todas las comunidades de estudiantes,1204,1177.0,1,1,26,2,3,3,1
72579,RV: Error Tec digital,1205,1181.0,2,1,11,2,3,3,1
72580,Solicitud de apertura de curso - TECDIGITAL,1206,1178.0,9,4,35,6,2,2,1
72581,Solicitud de apertura de curso - TECDIGITAL,1206,1183.0,10,1,21,2,3,3,1
72582,Soporte con pagina de comunidad,1207,1180.0,10,3,16,2,3,3,1
72584,RV: Error en TEC Digital,1208,1185.0,2,3,16,2,3,3,1
72585,RV: Problemas ingreso tecDigital,1209,1186.0,1,3,2,2,3,3,1
72586,Solicitud de acceso al tecDigital,1210,1187.0,5,3,1,2,3,3,1
72587,Acceso Turnitin. Técnico en Administración de Proyectos,1211,1190.0,7,1,18,2,3,3,1
72588,No puedo enviar archivos en las evaluaciones,1212,1192.0,5,3,28,2,3,3,1
72589,Consulta sobre el cobro del curso Excel - Revisión pendiente,1213,1198.0,7,2,11,2,3,3,1
72590,RV: acceso tec digital,1214,1188.0,1,3,12,2,3,3,1
72591,Consulta sobre envío retrasado de mensaje a estudiantes de Física General III a través del TEC Digital,1215,1189.0,10,1,38,2,3,3,1
72593,consulta,1216,1191.0,10,1,30,2,3,3,1
72594,Problemas TEC Digital,1217,1193.0,5,1,1,2,3,3,1
72595,Problemas para acceder a TEC Digital,1218,1194.0,5,1,1,2,3,3,1
72596,Campaña de Vacunación: CAL- TEC,1219,1195.0,1,1,27,2,3,3,1
72598,Divulgar en todos los campus y centros,1220,1208.0,1,1,26,2,3,3,1
72599,Por favor,1221,1196.0,10,2,11,2,3,3,1
72600,Actualización de carrera en Tec Digital,1222,1197.0,5,2,4,2,3,3,1
72601,Solicitud de creación de grupo - módulo 5. Minería de Datos e Inteligencia de Negocios g32,1223,1199.0,2,1,21,2,3,3,1
72602,Sin acceso TEC digital,1224,1200.0,5,2,1,2,3,3,1
72603,Lista oficial de clase grupo 40 Artes Musicales CASJ,1225,1201.0,10,4,35,4,2,2,1
72604,Lista oficial de clase Artes Musicales grupo 40 CASJ,1226,1203.0,10,2,17,2,3,3,1
72605,Divulgar en la comunidad de SJ,1227,1202.0,1,1,27,2,3,3,1
