id_ticket,id_dim_estado,Asunto,id_dim_usuario,id_dim_agente,id_dim_servicio,id_dim_canal,id_dim_tipo,id_dim_prioridad,id_dim_tiempo_solicitud,id_dim_tiempo_resuelto,tiempo_resolucion_horas,cumple_sla
72134,1,No puedo conectar laptop a red WiFi WTec,5,3,11,2,3,3,804,804,0.38,1
72135,1,Consulta sobre puntaje en GAAP,10,3,30,5,3,3,804,804,0.00,1
72136,1,cambio de correo,1,3,12,2,3,3,804,804,1.72,1
72137,1,acceso TEC digital,2,3,21,2,3,3,804,804,0.85,1
72138,1,Inclusión de nuevo estudiante del PTEI,1,1,9,2,3,3,804,804,0.15,1
72139,1,Tiempo de respuesta,10,3,11,2,3,3,804,818,20.07,0
72140,1,no me deja mandar documentos,8,3,16,3,3,3,804,965,665.97,0
72141,1,Reporte de fallo técnico - Nathaly Avigail Potoy Castillo - 2026094145,5,3,30,2,3,3,804,818,13.90,0
72142,1,"Re: Inclusión de Estudiante (Daniela Maria Salas Jimenez, salasdaniela04@estudiantec.cr) a Comunidad (Comunidad Cátedra de Química Orgánica)",10,3,7,2,3,3,818,818,3.42,1
72143,1,Auxilio,10,3,6,2,3,3,818,818,2.90,1
72145,1,Solicitud de inclusión de estudiante en Cátedra Laboratorio Física general I,10,3,7,2,3,3,818,818,2.92,1
72146,1,Ingreso al TEC Digital: ADMINISTRACIÓN P126 G1,2,3,21,2,3,3,818,818,0.35,1
72147,1,Ingreso al TEC Digital: ADMINISTRACIÓN P126 G2,2,3,21,2,3,3,818,818,0.35,1
72148,1,Buenas tardes. Una consulta: En entrega de eval…,10,1,28,2,3,3,818,825,70.37,0
72149,1,Acta estudiante Hazel Masis,5,1,11,2,3,3,818,825,65.87,0
72150,1,Solicitud de divulgación [Apoyo a cursos PAMTEC I semestre 2026],5,1,27,2,3,3,818,839,91.05,0
72151,1,"Buenas tardes, El aula virtual no me permite carga...",7,1,28,2,3,3,2015,965,619.83,0
72153,1,Problema para ver un archivo de catedra,5,1,28,2,3,3,2015,965,612.05,0
72154,1,Bloqueo de usuario,5,1,1,2,3,3,2017,825,21.93,0
72156,1,No existe profesor asignado al curso,7,1,11,2,3,3,825,825,2.18,1
72157,1,RE: Solicitud de permiso plataforma Tec Digital,1,1,5,2,3,3,825,825,0.38,1
72158,1,Error Catedra,5,1,7,2,3,3,825,825,0.15,1
72159,1,Solicitud de apertura de cursos PFM Grupos: G17-01-2025 y G17-02-2025,10,1,21,2,3,3,825,839,22.23,0
72160,1,Problemas de ingreso al Tec Digital,10,1,2,2,3,3,825,825,0.30,1
72161,1,Solicitud de apertura de cursos PFM Grupos: G18-01-2026,2,1,21,2,3,3,825,825,0.50,1
72162,1,Problema con cuenta de estudiantec,5,1,11,2,3,3,825,825,2.22,1
72163,1,"RV: Inicio de curso "" Mi quehacer y el Control Interno""",1,1,2,2,3,3,825,825,1.42,1
72164,1,Ingreso al TEC Digital,2,1,25,2,3,3,825,825,0.53,1
72166,1,RE: Obra Teatral San Carlos 17 y 18 de marzo. 8 p.m.,9,4,35,4,2,2,825,825,0.15,1
72167,1,RE: Obra Teatral San Carlos 17 y 18 de marzo. 8 p.m.,1,1,27,2,3,3,825,845,39.15,0
72168,1,RV: acceso TEC digital,2,1,9,2,3,3,839,839,0.28,1
72169,1,Divulgar,1,1,26,2,3,3,839,861,65.93,0
72170,1,Favor divulgar con todos los estudiantel del TEC,10,1,27,2,3,3,839,839,0.22,1
72171,1,RE: Consulta sobre difusión en el tec digital,9,4,35,4,3,2,839,839,0.70,1
72172,1,Consulta de difusión de información por medio del tec digital.,5,1,26,2,3,3,839,839,0.63,1
72174,1,Re: [Centro de Ayuda del TEC Digital] Re: Inclusion Luciano Vincenti Pérez,5,1,5,2,3,3,839,845,14.23,0
72175,1,RE: [Centro de Ayuda del TEC Digital] Re: Apoyo SMS - Estudio de Perfil de ingreso,1,1,27,2,3,3,845,845,0.73,1
72176,1,Examen,10,1,30,2,3,3,845,854,21.52,0
72177,1,Favor de agregar a estudiante a la comunidad del tecDigital,5,1,7,2,3,3,845,845,2.25,1
72178,1,RV: Consulta TEC Digital,2,1,11,2,3,3,845,845,1.43,1
72179,1,solicitud de colaboración - Planes de Trabajo,1,1,36,2,3,3,845,854,24.28,0
72180,1,Solicitud de actividad,1,1,28,2,3,3,845,845,1.70,1
72181,1,Quiz 3 GAAP,10,1,30,5,3,3,845,845,1.38,1
72182,1,Dar de baja en curso,5,1,5,5,3,3,845,845,0.00,1
72183,1,GAAPs,5,1,30,5,3,3,845,845,0.00,1
72184,1,Solicitud para incluir docente -Plan de Trabajo TEC Digital,10,1,6,2,3,3,845,845,0.27,1
72186,1,Cambio de comunidad en TEC Digital,5,1,7,2,3,3,845,854,15.50,0
72187,1,Solicitud para incluir docente -Plan de Trabajo TEC Digital,10,1,6,2,3,3,845,854,14.32,0
72188,1,RV: Apoyo para difusión de encuestas – Diseño de experiencia VR - CerviCARE IA,1,1,26,2,3,3,854,854,5.92,0
72189,1,Consulta sobre entreda de examen corto,1,1,28,2,3,3,854,854,1.40,1
72190,1,RV: Mi Quehacer y el Control Interno - Inicio del curso curso “Mi quehacer y el Control Interno”,1,1,30,2,3,3,854,854,1.52,1
72192,1,Inclusión datos Planes de Trabajo,1,1,36,2,3,4,861,879,99.68,0
72193,1,Problema con una evaluación,5,1,30,2,3,3,861,861,0.47,1
72194,1,Consulta correo institucional,8,1,38,2,3,3,861,861,0.87,1
72195,1,RE: [Centro de Ayuda del TEC Digital] Re: RE: [Centro de Ayuda del TEC Digital] Re: Consulta sobre correos de carrera,5,1,7,2,3,3,861,861,0.33,1
72197,1,Problema con GAAP,5,1,30,5,3,3,861,861,0.00,1
72198,1,Corrección de nombre,9,4,35,4,2,2,861,861,0.22,1
72199,1,RV: Corrección de nombre,1,1,12,2,3,3,861,861,1.42,1
72200,1,Dar de baja en curso,5,1,5,5,3,3,861,861,0.00,1
72202,1,Consulta sobre cómo tener acceso a AutoCAD,8,1,11,2,3,3,870,870,0.62,1
72203,1,Consulta,1,1,6,2,3,3,870,870,0.27,1
72204,1,Solicitud de apoyo inclusión de notas,1,1,28,2,3,3,870,870,7.33,0
72205,1,Solicitud de soporte,9,4,28,6,2,2,870,870,0.27,1
72206,1,Solicitud de soporte,10,1,28,2,3,3,870,870,2.22,1
72207,1,Recuperacion de cuenta tec digital,8,1,2,2,3,3,870,870,1.00,1
72208,1,Solicitud de acceso a Turnitin,10,1,18,2,3,3,870,870,0.50,1
72209,1,Divulgar,1,1,26,2,3,3,870,870,3.97,1
72210,1,acceso a la Plataforma,1,1,7,2,3,3,870,870,0.83,1
72211,1,Consulta para curso de cooperación,1,1,11,2,3,3,870,870,1.48,1
72212,1,Solicitud de cuenta para Turnitin,10,1,18,2,3,3,870,879,12.80,0
72214,1,Difusión de encuesta,1,1,26,2,3,3,879,879,0.48,1
72215,1,RE: [Centro de Ayuda del TEC Digital] Re: solicitud de colaboración - Planes de Trabajo,1,1,36,2,3,3,879,879,2.92,1
72216,1,Inclusión Cátedra CDI,5,3,7,2,3,3,879,879,0.08,1
72217,1,Solicitud para uso de Turnitin,10,1,18,2,3,3,879,879,2.00,1
72218,1,Problemas al habilitar una rúbrica,10,1,39,2,3,3,879,879,0.25,1
72219,1,Consulta,2,1,30,2,3,3,879,879,1.03,1
72220,1,Divulgar,1,1,26,2,3,3,879,897,45.45,0
72222,1,RV: Feria de la Salud,1,1,26,2,3,3,879,890,23.83,0
72223,1,Registro del histórico de la carpeta,11,2,16,2,3,3,879,879,0.57,1
72224,1,RV: Charla: Autocuidado y Salud Mental,1,1,26,2,3,3,879,890,17.50,0
72225,1,RV: Consulta Taller de Inducción,1,1,5,2,3,3,879,879,0.13,1
72226,1,agregar a cátedra,5,1,7,5,3,3,879,879,0.00,1
72227,1,RV: Charla: VPH,1,1,26,2,3,3,879,890,16.82,0
72228,1,Comunidad tec digital,5,2,4,2,3,3,879,879,0.33,1
72229,1,Solicitud para agregar Labores Administrativas y proyectos de investigación en el sistema de Planes de Trabajo en el TEC Digital,1,1,36,2,3,3,879,897,43.35,0
72230,1,Reingreso,5,2,29,2,3,3,879,890,13.08,0
72233,1,Guías de uso plataforma,1,1,11,1,3,3,890,890,0.30,1
72234,1,Consulta Actualización Comunidad Tec Digital.,1,2,4,2,3,3,890,890,3.67,1
72236,1,Consulta sobre la incrustación de audios/videos,5,2,30,2,3,3,890,939,314.38,0
72238,1,RE: [Centro de Ayuda del TEC Digital] Re: Solicitud de apertura de cursos PFM Grupos: G18-01-2026,2,2,21,2,3,3,890,890,0.72,1
72239,1,Para compartir,1,1,26,2,3,3,890,908,40.82,0
72240,1,RE: Envió aviso estudiantes,1,1,27,2,3,3,890,897,22.92,0
72241,1,RV: Solicitud corrección apellido Tecdigital,2,1,12,2,3,3,890,890,0.48,1
72242,1,Solicitud de visita,8,1,11,2,3,3,890,897,21.10,0
72243,1,RE: Justificación/entrada tardía de clase semana 6 grupo 53 Dibujo,10,2,4,2,3,3,890,897,11.07,0
72244,1,RE: Solicitud para agregar Labores Administrativas y proyectos de investigación en el sistema de Planes de Trabajo en el TEC Digital,1,1,36,2,3,3,897,897,1.22,1
72245,1,Consulta,10,1,28,2,3,3,897,897,4.28,0
72246,1,Problemas con TEC Digital,10,1,38,2,3,3,897,897,3.22,1
72247,1,RV: revision de nombre en plataforma,2,1,12,2,3,3,897,897,0.30,1
72248,1,RE: acceso a la Plataforma,1,1,5,2,3,3,897,897,0.38,1
72250,1,Consulta sobre entregable,5,1,28,2,3,3,897,908,20.68,0
72251,1,Consulta sobre rúbricas,10,2,39,2,3,3,897,908,21.40,0
72252,1,Solicitud de ingreso de miembro en comunidad Programa Técnico en Electricidad,10,3,7,2,3,3,897,897,0.15,1
72253,1,Consulta sobre boleta primeros ingresos,5,3,42,6,3,3,897,897,0.00,1
72254,1,Solicitud de Publicación Charlas Feria de la Salud.,1,1,26,2,3,3,897,908,15.18,0
72255,1,Acceso turnitin,10,1,18,2,3,3,897,908,12.55,0
72256,1,Activación de usuario,10,2,2,6,3,3,908,908,1.35,1
72257,1,RE: CIM-036-2026,5,1,5,2,3,3,908,908,0.15,1
72258,1,RE: CIM-036-2026,5,2,11,2,3,3,908,908,0.25,1
72259,1,Ayuda para revisar caso,5,1,5,2,3,3,908,908,2.63,1
72260,1,RE: CIM-036-2026,5,1,5,2,3,3,908,908,1.67,1
72261,1,Ingreso al TEC Digital: ESTUDIO DE TRABAJO B225,2,1,21,2,3,3,908,908,1.83,1
72262,1,Ingreso al TEC Digital: COMUNICACIÓN A325,2,1,21,2,3,3,908,908,2.50,1
72263,1,"RE: curso "" Mi quehacer y el Control Interno""",10,1,30,2,3,3,908,908,1.13,1
72264,1,Solicitud de publicación,1,1,26,2,3,3,908,908,1.05,1
72265,1,Expediente estudiantil,8,1,29,6,3,3,908,908,2.22,1
72266,1,Divulgar,1,1,27,2,3,3,908,908,0.28,1
72267,1,Estado académico actual,5,1,29,2,3,3,908,908,0.13,1
72268,1,RV: Plan de trabajo,10,1,36,2,3,3,908,908,0.65,1
72269,1,"RE: curso "" Mi quehacer y el Control Interno""",10,4,35,4,2,2,908,908,0.12,1
72270,1,"RE: curso "" Mi quehacer y el Control Interno""",10,1,30,2,3,3,908,908,0.05,1
72271,1,agregar a cátedras,5,1,7,5,3,3,908,908,0.00,1
72272,1,Solicitud de envío de correo masivo,3,1,26,2,3,3,908,908,1.22,1
72273,1,Desvincular correo,5,1,7,2,3,3,908,932,232.77,0
72274,1,Ingreso al TEC Digital (Creación de usuarios),2,1,25,2,3,3,908,908,1.12,1
72275,1,Solicitudes en Planes de trabajo e incorporar actividades- I Sem 2026,1,1,36,2,3,3,908,1062,600.52,0
72276,1,Añadir comunidades de cálculo y álgebra lineal,9,4,35,4,2,2,908,908,0.47,1
72277,1,Añadir comunidades de cálculo y álgebra lineal,5,1,7,2,3,3,908,908,0.50,1
72279,1,Descarga de evaluaciones subidas.,10,1,28,2,3,3,908,939,256.72,0
72280,1,Cátedras,5,1,7,2,3,3,908,932,228.43,0
72292,1,Información técnico en mercadeo y AI,8,1,11,2,3,3,2117,932,13.88,0
72293,1,RV: Charla: Autocuidado y Salud Mental,1,1,26,2,3,3,932,932,1.57,1
72294,1,RV: Charla: “Virus del Papiloma Humano (VPH)”,1,1,26,2,3,3,932,932,1.50,1
72296,1,Crear materias,2,1,21,2,3,3,932,939,23.90,0
72297,1,Re: Sobre situación de grupos 25 y 40 de curso de Artes Musicales (UCDSJ),10,1,17,2,3,3,932,932,1.05,1
72298,1,Solicitud,10,1,36,2,3,3,932,932,0.87,1
72299,1,planes de trabajo,1,1,36,1,3,3,932,932,0.00,1
72300,1,RE: Plan de trabajo,10,1,1,2,3,3,932,951,35.78,0
72301,1,Invitación a Charla: Sexualidad Creativa,1,1,26,2,3,3,939,939,0.60,1
72302,1,Solicitud de ayuda con acceso,9,4,35,4,2,2,939,939,0.10,1
72303,1,Solicitud de ayuda con acceso,10,1,17,2,3,3,939,939,0.80,1
72304,1,agregar a curso,5,1,5,5,3,3,939,939,0.00,1
72305,1,Activación de cuenta funcionaria,1,1,2,2,3,3,939,939,4.45,0
72306,1,consulta,10,1,30,2,3,3,939,939,0.53,1
72307,1,Expediente estudiantil,8,1,29,6,3,3,939,939,0.00,1
72308,1,RE: [Centro de Ayuda del TEC Digital] Re: RE: [Centro de Ayuda del TEC Digital],10,1,7,2,3,3,939,939,1.02,1
72309,1,Solicitud de creación de grupo - Matemática para Ciencia de los Datos g35,2,2,21,2,3,3,939,1032,211.75,0
72310,1,Revisión de curso,1,2,6,2,3,3,939,951,19.88,0
72311,1,Aplicaciones TECDigital,1,2,10,2,3,3,939,939,2.43,1
72312,1,ingreso al TECDIGITAL,10,2,11,2,3,3,939,951,25.50,0
72313,1,"a la hora de realizar el quiz 6 , el internet se m...",7,2,30,2,3,3,939,951,16.47,0
72315,1,Corrección nombre TEC digital,2,2,12,2,3,3,939,951,15.87,0
72316,1,Configuracion Examen,10,4,35,4,2,2,939,951,15.10,0
72317,1,Configuracion Examen,10,4,35,4,2,2,939,951,15.08,0
72318,1,"En el GAAP nuevo, el examen lo programe para envia...",10,1,30,2,3,3,939,951,17.95,0
72319,1,Divulgar,1,1,26,2,3,3,939,965,36.70,0
72320,1,Consulta sobre no envío de un examen,5,1,28,2,3,3,939,951,14.53,0
72321,1,Problema con la cátedra de química,5,1,17,2,3,3,939,951,11.20,0
72322,1,RV: Solicitud de Publicación Charlas Feria de la Salud.,1,1,26,2,3,3,951,951,5.43,0
72323,1,AYUDA CON TRABAJO,5,2,28,2,3,3,951,951,3.13,1
72324,1,Buenos días.,5,1,28,2,3,3,951,951,3.67,1
72325,1,Consulta,5,2,28,2,3,3,951,965,25.62,0
72326,1,Solicitud de contactos,3,1,11,2,3,3,951,951,1.45,1
72327,1,Agregar estudiante a Cátedra de Proba,10,1,7,2,3,3,951,951,0.18,1
72328,1,Información del profesor,5,1,28,2,3,3,951,965,22.55,0
72329,1,Problema con curso,10,1,28,2,3,3,951,965,15.02,0
72331,1,Expediente estudiantil,5,4,35,4,2,2,965,965,3.68,1
72332,1,Expedienté estudiantil,5,4,35,4,2,2,965,965,3.63,1
72333,1,No puedo ver mi expediente estudiantil para ver mi...,5,1,29,2,3,3,965,965,3.88,1
72334,1,Actividades Feria de la Salud jueves 09 de abril del 2026,9,4,35,4,2,2,965,965,2.33,1
72335,1,Consulta sobre entrega,10,3,28,2,3,3,965,965,1.50,1
72336,1,Solicitud apertura TEC Digital: COSTOS DE CALIDAD STEM GR A126 B I 2026,2,2,21,2,3,3,965,965,0.73,1
72337,1,Solicitud apertura TEC Digital: ANÁLISIS DE DATOS 1 STEM GR A126 B I 2026,2,3,21,2,3,3,965,965,0.43,1
72338,1,Ayuda con portal,10,1,11,1,3,3,965,965,0.00,1
72339,1,GAAP,10,1,30,6,3,3,965,965,0.33,1
72340,1,RV: Taller el Guante-VIH,1,1,26,2,3,3,965,965,0.15,1
72341,1,Botón de búsqueda de rúbricas,10,3,28,2,3,3,965,965,0.20,1
72342,1,Agregar estudiante a cátedras,5,3,7,6,3,3,965,965,0.00,1
72343,1,Solicitud apertura TEC Digital: EXCEL AVANZADO 1 A126 GR 1 B I 2026,2,2,21,2,3,3,965,981,15.62,0
72345,1,Solicitud de funcionalidad: modo oscuro,5,1,11,2,3,3,965,981,10.22,0
72346,1,Acceso Tec digital,1,1,2,2,3,3,965,981,14.68,0
72347,1,RV: Fallo en mi conexión,10,1,30,2,3,3,981,981,3.83,1
72349,1,Solicitud apertura TEC Digital: EXCEL BÁSICO G#1 A226,2,1,21,2,3,3,981,981,0.52,1
72350,1,Solicitud apertura TEC Digital: EXCEL BÁSICO G#2 B226,2,2,21,2,3,3,981,981,0.62,1
72351,1,Re: Aviso Importante: Servicio SMS suspendido,10,1,38,2,3,3,981,981,1.80,1
72352,1,RV: Actividades Feria de la Salud - Viernes 10 de abril,1,1,26,2,3,3,981,981,5.72,0
72353,1,Sincronización CFH,1,2,3,2,3,3,981,981,0.00,1
72354,1,Acceso,10,1,1,2,3,3,981,981,0.07,1
72355,1,Ingreso TEC digital,5,2,1,2,3,3,981,981,0.13,1
72356,1,activacion de cuenta,5,1,2,5,3,3,981,981,0.00,1
72357,1,Ingreso al Tec digital,8,3,1,2,3,3,981,981,1.12,1
72358,1,Agregar a comunidad,5,3,7,6,3,3,981,981,0.00,1
72359,1,RV: Charla: Lesiones en la Boca,1,1,26,2,3,3,981,981,2.02,1
72360,1,Restablecimiento de Contraseña,2,3,14,2,3,3,981,981,0.20,1
72361,1,RV: Cátedra lab física 1,10,1,7,2,3,3,981,981,0.07,1
72365,1,RE: Solicitud de apertura de cursos y capacitación para nuevos docentes,1,1,21,2,3,3,997,1010,23.28,0
72366,1,RV: Bienvenida al Programa de Ciencia de los Datos TEC,5,1,1,2,3,3,997,997,1.78,1
72367,1,Problemas con evaluaciones GAAP,5,4,35,4,2,2,997,997,0.22,1
72368,1,Problemas con evaluaciones GAAP,10,1,30,2,3,3,997,997,2.50,1
72370,1,Consulta sobre notas en la plataforma,5,1,28,2,3,3,997,997,0.83,1
72371,1,Problema con visualización de notas en la plataforma,5,1,28,2,3,3,997,997,0.48,1
72372,1,Evaluación de Tutorías Estudiantiles I-2026,1,1,26,2,3,3,997,997,0.58,1
72373,1,RE: cambio de correo,1,1,11,2,3,3,997,997,0.13,1
72374,1,Agregar una estudiante a Cátedra,10,1,7,2,3,3,997,997,1.27,1
72375,1,Solicitud de registro de asistente en subgrupo Red MatIA de la Escuela de Matemática,3,1,7,2,3,3,997,997,1.68,1
72376,1,RE: Servicio SMS restablecido,1,1,38,2,3,3,997,997,1.83,1
72377,1,Ingreso al TEC Digital (Creación de usuarios),2,3,25,2,3,3,997,997,0.45,1
72378,1,Capacitación,1,1,34,2,3,3,997,997,0.15,1
72379,1,Agregar estudiante a cátedra,5,3,7,6,3,3,997,997,0.00,1
72380,1,"Buenas tardes,",5,1,11,2,3,3,997,997,0.28,1
72381,1,Consulta Herramienta Control de Plagio TD,5,1,18,2,3,3,997,1053,168.43,0
72382,1,Planes de trabajo,1,1,36,2,3,3,997,1010,15.28,0
72383,1,RV: Comunicado Importante,1,1,27,2,3,3,997,1010,14.98,0
72384,1,Catedra de Dinamica,5,3,7,2,3,3,997,1010,12.23,0
72385,1,Fw: Cursos creados TecDigital para II Trimestre,1,1,6,2,3,3,997,1062,179.47,0
72386,1,Solicitud de incorporación de estudiante en grupo 35 módulo 1. Matemática para Ciencia de los Datos del Programa de Ciencia de los Datos,2,3,5,2,3,3,997,1010,11.45,0
72387,1,RE: Bienvenida al Programa de Ciencia de los Datos TEC,2,1,5,2,3,3,997,1010,12.35,0
72389,1,Favor,10,1,30,2,3,3,1010,1010,1.63,1
72390,1,Ingreso al TEC Digital (Creación de usuarios),2,3,25,2,3,3,1010,1010,0.25,1
72392,1,Problemas de ingreso,5,1,1,2,3,3,1010,1010,1.93,1
72393,1,Cuenta turn it in,10,2,11,2,3,3,1010,1010,0.15,1
72394,1,Ingreso al TEC Digital (Creación de usuarios),2,2,25,2,3,3,1010,1020,17.65,0
72395,1,Solicitud de revisión de nota del Quiz 2 – Estudio del Trabajo I Grupo 1,5,4,35,4,2,2,1010,1020,13.60,0
72396,1,Solicitud de revisión de nota del Quiz 2 – Estudio del Trabajo I Grupo 1,5,1,30,2,3,3,1010,1020,19.12,0
72397,1,Acceso TEC Digital,7,1,1,2,3,3,1010,1032,37.20,0
72398,1,Consulta respecto a planes de trabajo,10,2,36,2,3,3,1020,1020,0.00,1
72399,1,Uso de Turnitin - Control de Pagio,10,1,18,2,3,3,1020,1020,0.17,1
72400,1,Acceso al Tec Digital,5,2,1,2,3,3,1020,1020,0.00,1
72401,1,Solicitud de incorporación como administrador en cursos de maestría.,1,1,6,2,3,3,1020,1020,0.37,1
72402,1,Solicitud de incorporar a 3 profesores a comunidad,1,1,7,2,3,3,1020,1020,0.28,1
72403,1,Agregar administradores a cursos Bimestre 3 - 2026,1,2,6,2,3,3,1020,1020,0.63,1
72404,1,Acesso correo diseño industrial,9,4,35,2,2,2,1020,1020,0.28,1
72405,1,Consulta,2,1,11,2,3,3,1020,1039,43.12,0
72406,1,Acesso correo diseño industrial,5,2,10,2,3,3,1020,1020,0.68,1
72407,1,Divulgar,1,1,27,2,3,3,1020,1020,0.13,1
72409,1,Herramienta control de Plagio,10,1,18,2,3,3,1020,1062,136.98,0
72410,1,Consulta acceso TEC Digital,5,1,1,2,3,3,1020,1032,14.55,0
72411,1,Evaluación modulo 3,1,2,30,2,3,3,1032,1039,27.05,0
72412,1,Evaluación módulo #3 Control Interno,1,4,35,4,2,2,1032,1032,0.05,1
72413,1,RE: Agregar administradores a cursos Bimestre 3 - 2026,1,2,10,2,3,3,1032,1032,0.27,1
72414,1,Acceso a cuenta TEC Digital como profesor,10,2,1,2,3,3,1032,1032,0.25,1
72415,1,Apertura de los cursos en el TEc-digital,2,1,21,2,3,3,1032,1133,284.00,0
72416,1,Charla Generalidades del VIH,1,1,27,2,3,3,1032,1053,92.57,0
72417,1,Problema al subir documentos,5,3,16,5,3,3,1032,1032,0.00,1
72419,1,Inclusión a la Comunidad de Cálculo Diferencial e Integral,5,2,4,2,3,3,1032,1039,12.40,0
72420,1,Inclusión a la Comunidad de Cálculo Diferencial e Integral,5,4,35,4,2,2,1032,1039,12.32,0
72421,1,Durante el año pasado estaba en la carrera de MATE...,5,2,12,2,3,3,1032,1039,11.75,0
72422,1,Prematricula,5,4,35,4,2,2,1032,1039,9.82,0
72423,1,Problema con el sistema de notifaciones de evaluacioines,5,1,28,2,3,3,1039,1039,9.22,0
72424,1,Información requerida - TecDigital,8,2,29,2,3,3,1039,1039,1.93,1
72425,1,corregir profesor,10,2,6,2,3,3,1039,1039,1.72,1
72426,1,Solicitud,10,2,4,2,3,3,1039,1039,4.97,0
72427,1,Carga de evaluación,5,1,28,5,3,3,1039,1039,0.00,1
72428,1,Prematricula,5,3,37,2,3,3,1039,1039,4.78,0
72429,1,Ingreso al TEC Digital (Creación de usuarios),2,3,25,2,3,3,1039,1039,1.43,1
72430,1,Solicitud de colaboración para trabajo de graduación,5,1,11,2,3,3,1039,1039,0.85,1
72431,1,Ingreso al TEC Digital (Creación de usuarios),2,3,25,2,3,3,1039,1039,0.23,1
72432,1,"Apoyo en registro de estudiantes de primer ingreso, TEC Digital – II Trimestre 2026",1,1,21,2,3,3,1039,1053,64.82,0
72435,1,Soporte,1,1,6,2,3,3,1053,1053,1.62,1
72436,1,Acceso TEC Digital,1,1,2,2,3,3,1053,1053,1.68,1
72437,1,Solicitud de actualizar estudiantes en grupos del TecDigital,2,1,5,2,3,3,1053,1053,3.22,1
72438,1,Consulta Aplicaciones,1,1,10,2,3,3,1053,1053,5.08,0
72439,1,Estudiantes reportan que no reciben documentos,10,3,38,2,3,3,1053,1053,0.63,1
72440,1,Asociar GAAP a evaluación,10,3,30,6,3,3,1053,1053,0.00,1
72441,1,Agregar cuentas como profesor asociado en cursos de Tec Digital - II Bimestre 2026,10,3,6,2,3,3,1053,1062,15.32,0
72443,1,usuario y contraseña de TEC DIGITAL,5,1,1,2,3,3,1053,1062,14.47,0
72445,1,Corrección nombre TEC digital,2,1,12,2,3,3,1062,1062,4.98,0
72446,1,Reporte de error en carga de documentos – TEC Digital,5,1,28,2,3,3,1062,1062,1.98,1
72447,1,Registro de Carrera,5,2,12,2,3,3,1062,1062,1.97,1
72448,1,Para compartir,1,1,26,2,3,3,1062,1062,0.08,1
72450,1,RE: Acceso al Tec Digital,1,1,6,2,3,3,1062,1062,0.62,1
72451,1,Divulgar,1,1,26,2,3,3,1062,1088,39.55,0
72452,1,RE: Capacitaciones TEC Digital,10,1,40,2,3,3,1062,1071,16.42,0
72454,1,Solicitud de permisos para la nueva Coordinación Carrera Turismo,1,2,10,2,3,3,1071,1071,1.47,1
72455,1,Acceso a uso de Turnitin para control de plagio,10,1,18,2,3,3,1071,1071,0.08,1
72456,1,Grupos de TEC Digital para Inglés TEC SC II bimestre,2,2,21,2,3,3,1071,1071,5.88,0
72457,1,Grupos de TEC Digital para Inglés TEC SC II bimestre,10,1,30,2,3,2,1071,1071,0.20,1
72458,1,Problemas GAAP - Asignación de evaluaciones,10,1,30,2,3,3,1071,1101,47.48,0
72459,1,Principios de programación 2,7,1,11,2,3,3,1071,1071,0.32,1
72460,1,Descargar listado de estudiantes de curso,1,1,11,1,3,3,1071,1071,0.00,1
72461,1,RE: [Centro de Ayuda del TEC Digital] Re: RV: Cátedra lab física 1,10,2,7,2,3,3,1071,1071,0.40,1
72462,1,Recuperar: [Centro de Ayuda del TEC Digital] Re: RV: Cátedra lab física 1,10,1,7,2,3,2,1071,1071,0.28,1
72463,1,RE: [Centro de Ayuda del TEC Digital] Re: RV: Cátedra lab física 1,10,1,7,2,3,2,1071,1071,0.30,1
72464,1,"solicitud para Incorporar estudiante Wendy Soto Mora, al TEC-Digital",5,1,25,2,3,3,1071,1071,0.43,1
72465,1,inclusión en TEC-Digital matricula Jeremy Muñoz,1,2,5,2,3,3,1071,1071,0.20,1
72466,1,"Solicitud de Usuario de Tecdigital, II T 2026",1,2,3,2,3,3,1071,1071,0.38,1
72467,1,"Revisar ingreso al tec-ditial Curso principios de programación 2, estudiante",9,4,35,2,2,2,1071,1071,0.22,1
72468,1,"Re: solicitud para Incorporar estudiante Wendy Soto Mora, al TEC-Digital",1,2,5,2,3,3,1071,1071,0.03,1
72469,1,Solicitud de actualización de cursos,10,2,3,2,3,3,1071,1088,18.42,0
72470,1,"Re: Revisar ingreso al tec-ditial Curso principios de programación 2, estudiante",7,2,3,2,3,3,1071,1071,0.12,1
72471,1,"RE: Revisar ingreso al tec-ditial Curso principios de programación 2, estudiante",1,2,3,2,3,3,1071,1071,0.08,1
72472,1,RE: Solicitud urgente para ser agregado en la Cátedra de Cálculo y Álgebra Lineal,3,1,4,2,3,3,1071,1071,0.10,1
72473,1,RE: Capacitaciones TEC Digital,10,1,40,2,3,3,1071,1088,15.08,0
72474,1,incluir en TEC-Digital,1,1,2,2,3,3,1071,1088,19.78,0
72475,1,RV: [Centro de Ayuda del TEC Digital] Re: Información de curso,1,2,29,2,3,3,1071,1088,13.80,0
72476,1,No me sirve el wifi del TEC,5,3,11,2,3,3,1088,1088,0.05,1
72478,1,Acceso Tec Digital,10,2,32,2,3,3,1088,1101,29.42,0
72479,1,consulta,10,3,11,2,3,3,1088,1088,1.52,1
72480,1,Solicitud de agregar estudiante a Comunidad,5,3,7,2,1,3,1088,1088,3.47,1
72481,1,Información de la página de prematricula incorrecta,5,1,11,2,3,3,1088,1088,0.48,1
